A_PARTY,B_PARTY,CALL_TYPE,START_TIME,DURATION_SEC,CELL_ID,IMEI
9813051294,9651565293,VOICE,2025-06-05 20:39:08,12.0,SRT-T10,657435543443062
9813051294,9644024255,VOICE,2025-06-07 19:08:35,485.0,SRT-T02,657435543443062
9813051294,9761640449,VOICE,2025-05-16 20:20:36,179.0,SRT-T07,657435543443062
9813051294,9651565293,VOICE,2025-05-17 07:06:29,284.0,SRT-T07,657435543443062
9813051294,9823844000,SMS,2025-06-13 10:24:11,96.0,SRT-T09,657435543443062
9813051294,9651565293,VOICE,2025-06-02 22:13:03,57.0,SRT-T02,657435543443062
9813051294,9823844000,VOICE,2025-06-10 14:51:58,18.0,SRT-T05,657435543443062
9813051294,9848360115,VOICE,2025-05-16 08:41:54,162.0,SRT-T04,657435543443062
9813051294,9644024255,SMS,2025-05-17 18:20:04,470.0,SRT-T09,657435543443062
9813051294,9823844000,VOICE,2025-05-18 13:55:16,20.0,SRT-T02,657435543443062
9813051294,9761640449,VOICE,2025-05-10 20:47:09,20.0,SRT-T10,657435543443062
9813051294,9823844000,VOICE,2025-05-11 09:52:03,43.0,SRT-T06,657435543443062
9813051294,9848360115,SMS,2025-06-13 16:52:54,26.0,SRT-T02,657435543443062
9813051294,9761640449,VOICE,2025-05-25 10:09:34,30.0,SRT-T04,657435543443062
9813051294,9651565293,SMS,2025-05-26 20:31:34,14.0,SRT-T05,657435543443062
9813051294,9644024255,VOICE,2025-05-01 11:36:36,66.0,SRT-T04,657435543443062
9813051294,9848360115,VOICE,2025-05-15 22:40:15,435.0,SRT-T10,657435543443062
9813051294,9651565293,SMS,2025-06-06 10:32:57,15.0,SRT-T06,657435543443062
9813051294,9644024255,SMS,2025-05-11 17:03:42,47.0,SRT-T02,657435543443062
9813051294,9644024255,SMS,2025-06-10 10:56:12,8.0,SRT-T07,657435543443062
9813051294,9761640449,VOICE,2025-05-07 13:43:30,304.0,SRT-T07,657435543443062
9813051294,9651565293,VOICE,2025-05-14 12:13:04,197.0,SRT-T08,657435543443062
9813051294,9644024255,VOICE,2025-05-03 11:40:06,491.0,SRT-T08,657435543443062
9615346664,9716426774,VOICE,2025-05-30 08:17:03,586.0,SRT-T02,128013921916092
9615346664,9598331101,VOICE,2025-05-06 13:25:31,14.0,SRT-T02,128013921916092
9615346664,9682583674,VOICE,2025-05-28 11:29:13,161.0,SRT-T09,128013921916092
9615346664,9682583674,VOICE,2025-05-18 09:18:46,172.0,SRT-T10,128013921916092
9615346664,9598331101,VOICE,2025-06-14 07:25:15,565.0,SRT-T10,128013921916092
9615346664,9760264055,VOICE,2025-05-16 08:21:26,5.0,SRT-T04,128013921916092
9615346664,9883605726,VOICE,2025-05-29 21:21:35,111.0,SRT-T06,128013921916092
9615346664,9598331101,VOICE,2025-05-25 15:13:11,132.0,SRT-T10,128013921916092
9615346664,9598331101,SMS,2025-06-06 20:29:17,478.0,SRT-T09,128013921916092
9615346664,9598331101,VOICE,2025-05-20 15:52:24,486.0,SRT-T01,128013921916092
9615346664,9716426774,VOICE,2025-06-02 12:30:35,25.0,SRT-T01,128013921916092
9615346664,9598331101,SMS,2025-05-21 09:06:17,12.0,SRT-T08,128013921916092
9615346664,9716426774,VOICE,2025-05-09 07:08:20,245.0,SRT-T03,128013921916092
9615346664,9682583674,VOICE,2025-05-09 13:38:00,277.0,SRT-T02,128013921916092
9615346664,9667056122,VOICE,2025-05-06 19:52:26,142.0,SRT-T07,128013921916092
9615346664,9760264055,VOICE,2025-06-07 19:16:44,413.0,SRT-T03,128013921916092
9615346664,9883605726,VOICE,2025-05-30 10:25:51,26.0,SRT-T05,128013921916092
9615346664,9682583674,VOICE,2025-06-07 10:28:08,103.0,SRT-T04,128013921916092
9615346664,9716426774,VOICE,2025-06-12 08:45:12,400.0,SRT-T07,128013921916092
9615346664,9598331101,VOICE,2025-05-18 08:39:05,29.0,SRT-T03,128013921916092
9615346664,9716426774,VOICE,2025-05-05 08:32:23,287.0,SRT-T03,128013921916092
9615346664,9883605726,VOICE,2025-06-08 16:10:07,5.0,SRT-T10,128013921916092
9615346664,9883605726,VOICE,2025-06-07 07:32:27,81.0,SRT-T09,128013921916092
9615346664,9667056122,VOICE,2025-05-17 19:41:44,103.0,SRT-T05,128013921916092
9615346664,9716426774,VOICE,2025-05-10 09:14:53,196.0,SRT-T09,128013921916092
9619412167,9590695374,VOICE,2025-05-08 14:34:12,78.0,SRT-T10,351231347202902
9619412167,9687620824,VOICE,2025-05-16 14:11:26,149.0,SRT-T06,351231347202902
9619412167,9590695374,VOICE,2025-05-17 21:32:03,268.0,SRT-T07,351231347202902
9619412167,9759968590,VOICE,2025-05-21 20:00:29,107.0,SRT-T06,351231347202902
9619412167,9760264055,SMS,2025-05-04 18:52:11,114.0,SRT-T08,351231347202902
9619412167,9759968590,VOICE,2025-05-22 12:13:46,16.0,SRT-T08,351231347202902
9619412167,9760264055,VOICE,2025-05-27 10:50:54,126.0,SRT-T03,351231347202902
9619412167,9590695374,VOICE,2025-05-21 16:58:51,29.0,SRT-T06,351231347202902
9619412167,9848360115,VOICE,2025-06-09 12:07:42,26.0,SRT-T02,351231347202902
9619412167,9687620824,VOICE,2025-05-31 14:30:36,85.0,SRT-T08,351231347202902
9619412167,9590695374,SMS,2025-05-25 08:37:09,277.0,SRT-T07,351231347202902
9619412167,9687620824,SMS,2025-06-13 22:24:06,12.0,SRT-T10,351231347202902
9619412167,9848360115,VOICE,2025-05-29 09:50:29,245.0,SRT-T04,351231347202902
9619412167,9669006084,VOICE,2025-05-06 15:13:42,172.0,SRT-T04,351231347202902
9619412167,9637725133,VOICE,2025-05-12 16:21:41,214.0,SRT-T04,351231347202902
9619412167,9687620824,VOICE,2025-05-28 16:44:29,21.0,SRT-T09,351231347202902
9619412167,9760264055,VOICE,2025-05-17 17:51:06,67.0,SRT-T09,351231347202902
9619412167,9637725133,SMS,2025-05-20 18:30:45,151.0,SRT-T03,351231347202902
9619412167,9590695374,VOICE,2025-05-08 10:29:36,121.0,SRT-T09,351231347202902
9619412167,9687620824,VOICE,2025-05-30 16:41:48,206.0,SRT-T08,351231347202902
9619412167,9760264055,VOICE,2025-05-08 11:00:17,115.0,SRT-T02,351231347202902
9619412167,9848360115,VOICE,2025-05-19 22:43:30,482.0,SRT-T10,351231347202902
9619412167,9590695374,VOICE,2025-05-01 22:55:04,69.0,SRT-T09,351231347202902
9619412167,9760264055,VOICE,2025-06-13 17:11:41,133.0,SRT-T06,351231347202902
9619412167,9669006084,VOICE,2025-05-15 09:33:42,187.0,SRT-T04,351231347202902
9619412167,9759968590,SMS,2025-05-12 13:06:48,306.0,SRT-T10,351231347202902
9619412167,9669006084,VOICE,2025-05-30 11:07:39,216.0,SRT-T07,351231347202902
9811747418,9667056122,VOICE,2025-05-27 17:36:12,280.0,SRT-T03,446140537935748
9811747418,9590695374,VOICE,2025-06-14 18:29:48,198.0,SRT-T06,446140537935748
9811747418,9667056122,VOICE,2025-05-22 09:42:35,174.0,SRT-T03,446140537935748
9811747418,9667056122,VOICE,2025-05-25 10:55:40,465.0,SRT-T01,446140537935748
9811747418,9773521278,VOICE,2025-06-05 10:30:41,31.0,SRT-T09,446140537935748
9811747418,9813051294,VOICE,2025-05-21 12:14:24,262.0,SRT-T02,446140537935748
9811747418,9838052776,VOICE,2025-05-26 15:29:57,90.0,SRT-T10,446140537935748
9811747418,9667056122,SMS,2025-05-07 14:31:27,34.0,SRT-T02,446140537935748
9811747418,9838052776,VOICE,2025-05-13 19:09:55,82.0,SRT-T05,446140537935748
9811747418,9590695374,VOICE,2025-06-10 16:47:29,333.0,SRT-T03,446140537935748
9811747418,9813051294,VOICE,2025-06-13 17:58:56,145.0,SRT-T05,446140537935748
9811747418,9667056122,VOICE,2025-06-04 14:26:32,170.0,SRT-T01,446140537935748
9811747418,9883605726,VOICE,2025-05-14 07:03:40,420.0,SRT-T05,446140537935748
9811747418,9619412167,SMS,2025-05-24 10:52:47,251.0,SRT-T07,446140537935748
9811747418,9883605726,VOICE,2025-05-16 22:47:30,165.0,SRT-T02,446140537935748
9811747418,9667056122,VOICE,2025-06-09 12:40:14,30.0,SRT-T05,446140537935748
9811747418,9590695374,VOICE,2025-06-11 15:53:25,506.0,SRT-T09,446140537935748
9590695374,9644024255,VOICE,2025-06-05 09:03:20,270.0,SRT-T09,199635992488510
9590695374,9794268032,SMS,2025-06-05 19:48:44,15.0,SRT-T02,199635992488510
9590695374,9644024255,VOICE,2025-06-08 19:59:46,37.0,SRT-T09,199635992488510
9590695374,9651565293,VOICE,2025-06-02 14:17:54,10.0,SRT-T09,199635992488510
9590695374,9759968590,VOICE,2025-06-12 07:09:51,205.0,SRT-T03,199635992488510
9590695374,9651565293,VOICE,2025-05-22 17:17:58,27.0,SRT-T01,199635992488510
9590695374,9644024255,VOICE,2025-06-05 16:33:26,319.0,SRT-T07,199635992488510
9590695374,9759968590,VOICE,2025-05-06 12:37:00,14.0,SRT-T06,199635992488510
9590695374,9651565293,VOICE,2025-05-15 08:02:59,140.0,SRT-T06,199635992488510
9590695374,9732267061,VOICE,2025-05-23 13:58:27,35.0,SRT-T05,199635992488510
9590695374,9794268032,VOICE,2025-05-14 19:49:49,382.0,SRT-T01,199635992488510
9590695374,9615346664,VOICE,2025-05-08 09:27:56,327.0,SRT-T01,199635992488510
9590695374,9651565293,VOICE,2025-06-02 16:12:24,9.0,SRT-T08,199635992488510
9590695374,9644024255,VOICE,2025-05-07 17:59:53,261.0,SRT-T04,199635992488510
9590695374,9651565293,VOICE,2025-06-04 07:23:22,28.0,SRT-T06,199635992488510
9590695374,9759968590,SMS,2025-06-01 22:42:54,22.0,SRT-T01,199635992488510
9590695374,9651565293,VOICE,2025-05-17 08:10:11,20.0,SRT-T01,199635992488510
9590695374,9651565293,SMS,2025-06-13 16:01:20,151.0,SRT-T03,199635992488510
9590695374,9615346664,VOICE,2025-05-24 17:20:46,56.0,SRT-T05,199635992488510
9590695374,9644024255,VOICE,2025-05-26 09:08:38,26.0,SRT-T10,199635992488510
9590695374,9615346664,VOICE,2025-06-05 14:22:57,113.0,SRT-T09,199635992488510
9590695374,9644024255,VOICE,2025-05-13 14:18:20,5.0,SRT-T08,199635992488510
9590695374,9732267061,VOICE,2025-06-13 14:59:24,24.0,SRT-T07,199635992488510
9590695374,9615346664,SMS,2025-05-28 14:16:24,120.0,SRT-T04,199635992488510
9644024255,9773521278,VOICE,2025-06-06 12:02:23,155.0,SRT-T06,543539184875115
9644024255,9886034286,VOICE,2025-05-07 17:06:06,69.0,SRT-T07,543539184875115
9644024255,9860521613,VOICE,2025-06-02 11:58:34,192.0,SRT-T06,543539184875115
9644024255,9773521278,SMS,2025-05-10 11:53:14,21.0,SRT-T06,543539184875115
9644024255,9886034286,VOICE,2025-05-18 18:58:00,508.0,SRT-T07,543539184875115
9644024255,9813051294,SMS,2025-05-09 18:33:25,110.0,SRT-T06,543539184875115
9644024255,9687620824,SMS,2025-05-16 17:52:48,126.0,SRT-T05,543539184875115
9644024255,9860521613,VOICE,2025-05-10 07:36:40,5.0,SRT-T08,543539184875115
9644024255,9521034173,VOICE,2025-05-25 15:31:39,94.0,SRT-T03,543539184875115
9644024255,9886034286,VOICE,2025-05-31 18:26:55,22.0,SRT-T04,543539184875115
9644024255,9773521278,SMS,2025-05-23 15:45:55,76.0,SRT-T03,543539184875115
9644024255,9687620824,VOICE,2025-05-17 08:30:12,176.0,SRT-T04,543539184875115
9644024255,9829079347,SMS,2025-06-06 08:23:18,89.0,SRT-T07,543539184875115
9644024255,9773521278,VOICE,2025-06-14 07:12:45,120.0,SRT-T09,543539184875115
9644024255,9732267061,VOICE,2025-06-02 19:52:45,265.0,SRT-T01,543539184875115
9644024255,9687620824,SMS,2025-05-17 21:16:36,8.0,SRT-T03,543539184875115
9644024255,9732267061,SMS,2025-05-14 15:43:53,192.0,SRT-T09,543539184875115
9644024255,9813051294,VOICE,2025-05-15 09:33:57,440.0,SRT-T07,543539184875115
9644024255,9687620824,SMS,2025-05-18 14:12:07,161.0,SRT-T05,543539184875115
9644024255,9732267061,VOICE,2025-05-17 08:43:01,117.0,SRT-T02,543539184875115
9644024255,9813051294,SMS,2025-05-17 14:58:06,366.0,SRT-T01,543539184875115
9644024255,9886034286,VOICE,2025-05-29 20:27:20,205.0,SRT-T07,543539184875115
9644024255,9773521278,VOICE,2025-05-22 19:59:38,599.0,SRT-T03,543539184875115
9644024255,9829079347,SMS,2025-05-21 17:44:11,508.0,SRT-T05,543539184875115
9644024255,9521034173,SMS,2025-05-19 14:08:27,169.0,SRT-T03,543539184875115
9644024255,9521034173,VOICE,2025-05-07 11:17:24,352.0,SRT-T01,543539184875115
9644024255,9687620824,VOICE,2025-05-07 12:14:42,106.0,SRT-T09,543539184875115
9644024255,9829079347,VOICE,2025-05-20 19:24:05,445.0,SRT-T10,543539184875115
9644024255,9829079347,SMS,2025-06-13 14:35:26,195.0,SRT-T07,543539184875115
9644024255,9860521613,SMS,2025-06-13 09:36:33,10.0,SRT-T05,543539184875115
9644024255,9860521613,VOICE,2025-05-09 15:44:15,147.0,SRT-T04,543539184875115
9644024255,9521034173,VOICE,2025-05-11 12:24:34,29.0,SRT-T10,543539184875115
9644024255,9813051294,VOICE,2025-05-05 09:50:37,595.0,SRT-T02,543539184875115
9644024255,9732267061,SMS,2025-05-26 15:26:11,61.0,SRT-T07,543539184875115
9687620824,9511929467,VOICE,2025-06-01 08:27:30,180.0,SRT-T08,373666675613848
9687620824,9811747418,VOICE,2025-05-23 17:27:21,165.0,SRT-T02,373666675613848
9687620824,9732267061,VOICE,2025-05-16 17:49:42,119.0,SRT-T03,373666675613848
9687620824,9811747418,VOICE,2025-05-20 13:15:42,33.0,SRT-T02,373666675613848
9687620824,9759968590,VOICE,2025-05-22 15:36:13,5.0,SRT-T06,373666675613848
9687620824,9759968590,VOICE,2025-05-20 22:37:40,16.0,SRT-T01,373666675613848
9687620824,9838052776,VOICE,2025-05-08 15:22:06,600.0,SRT-T06,373666675613848
9687620824,9811747418,VOICE,2025-06-01 16:28:43,243.0,SRT-T01,373666675613848
9687620824,9794268032,VOICE,2025-06-07 20:16:27,27.0,SRT-T06,373666675613848
9687620824,9838052776,VOICE,2025-05-25 15:15:16,28.0,SRT-T03,373666675613848
9687620824,9759968590,VOICE,2025-06-02 14:40:10,343.0,SRT-T07,373666675613848
9687620824,9838052776,VOICE,2025-06-08 14:52:32,19.0,SRT-T10,373666675613848
9687620824,9531834862,SMS,2025-05-25 07:35:12,256.0,SRT-T03,373666675613848
9687620824,9832031172,SMS,2025-05-12 16:03:21,359.0,SRT-T10,373666675613848
9687620824,9838052776,VOICE,2025-05-06 08:51:23,52.0,SRT-T07,373666675613848
9687620824,9838052776,SMS,2025-05-28 21:04:16,203.0,SRT-T07,373666675613848
9687620824,9511929467,VOICE,2025-05-31 08:28:42,408.0,SRT-T03,373666675613848
9687620824,9732267061,VOICE,2025-05-04 19:13:09,119.0,SRT-T03,373666675613848
9687620824,9531834862,SMS,2025-05-28 22:31:04,44.0,SRT-T04,373666675613848
9687620824,9832031172,SMS,2025-05-25 19:56:36,168.0,SRT-T04,373666675613848
9687620824,9759968590,VOICE,2025-06-07 12:22:59,171.0,SRT-T05,373666675613848
9687620824,9531834862,VOICE,2025-06-02 19:25:16,534.0,SRT-T02,373666675613848
9687620824,9531834862,VOICE,2025-05-08 21:20:26,15.0,SRT-T01,373666675613848
9687620824,9511929467,SMS,2025-05-12 16:10:59,90.0,SRT-T02,373666675613848
9687620824,9531834862,VOICE,2025-05-03 10:29:35,125.0,SRT-T03,373666675613848
9687620824,9811747418,SMS,2025-06-11 18:17:35,35.0,SRT-T01,373666675613848
9687620824,9531834862,VOICE,2025-05-02 21:17:49,8.0,SRT-T05,373666675613848
9687620824,9732267061,VOICE,2025-05-28 07:55:30,10.0,SRT-T05,373666675613848
9687620824,9759968590,VOICE,2025-06-04 13:23:02,413.0,SRT-T03,373666675613848
9687620824,9511929467,VOICE,2025-05-24 22:37:58,24.0,SRT-T02,373666675613848
9687620824,9759968590,VOICE,2025-05-31 22:44:58,13.0,SRT-T07,373666675613848
9687620824,9531834862,VOICE,2025-05-26 17:25:14,25.0,SRT-T07,373666675613848
9687620824,9838052776,SMS,2025-05-19 08:56:30,177.0,SRT-T07,373666675613848
9687620824,9732267061,VOICE,2025-06-10 15:02:02,23.0,SRT-T04,373666675613848
9531834862,9811747418,VOICE,2025-05-16 10:00:07,400.0,SRT-T04,665925410629649
9531834862,9832684216,VOICE,2025-06-13 14:54:29,13.0,SRT-T04,665925410629649
9531834862,9811747418,VOICE,2025-06-06 14:45:51,521.0,SRT-T03,665925410629649
9531834862,9794268032,VOICE,2025-06-14 07:41:44,219.0,SRT-T06,665925410629649
9531834862,9637725133,VOICE,2025-05-08 21:38:29,187.0,SRT-T04,665925410629649
9531834862,9644024255,VOICE,2025-05-29 18:52:12,147.0,SRT-T01,665925410629649
9531834862,9794268032,VOICE,2025-05-10 16:49:29,26.0,SRT-T07,665925410629649
9531834862,9813051294,VOICE,2025-05-26 20:15:33,148.0,SRT-T02,665925410629649
9531834862,9794268032,VOICE,2025-05-06 10:08:08,6.0,SRT-T07,665925410629649
9531834862,9794268032,VOICE,2025-06-11 16:06:17,192.0,SRT-T09,665925410629649
9531834862,9794268032,VOICE,2025-05-25 11:25:27,364.0,SRT-T05,665925410629649
9531834862,9644024255,VOICE,2025-05-28 13:00:43,6.0,SRT-T01,665925410629649
9531834862,9813051294,VOICE,2025-06-08 10:46:20,7.0,SRT-T02,665925410629649
9531834862,9644024255,SMS,2025-05-11 20:48:28,89.0,SRT-T04,665925410629649
9531834862,9547391101,VOICE,2025-05-28 22:50:16,30.0,SRT-T04,665925410629649
9531834862,9547391101,SMS,2025-05-02 22:16:22,179.0,SRT-T08,665925410629649
9531834862,9547391101,VOICE,2025-05-10 11:42:50,139.0,SRT-T02,665925410629649
9531834862,9644024255,VOICE,2025-06-05 21:03:40,472.0,SRT-T09,665925410629649
9531834862,9832684216,VOICE,2025-06-09 21:56:48,167.0,SRT-T09,665925410629649
9838052776,9760264055,VOICE,2025-06-14 12:21:27,582.0,SRT-T06,616217956630790
9838052776,9682583674,SMS,2025-05-15 07:56:05,398.0,SRT-T07,616217956630790
9838052776,9760264055,SMS,2025-05-22 17:46:45,26.0,SRT-T05,616217956630790
9838052776,9637725133,VOICE,2025-05-06 17:33:10,8.0,SRT-T01,616217956630790
9838052776,9637725133,VOICE,2025-05-16 14:37:33,112.0,SRT-T02,616217956630790
9838052776,9733861146,VOICE,2025-06-11 15:54:31,120.0,SRT-T09,616217956630790
9838052776,9682583674,VOICE,2025-05-29 11:12:29,307.0,SRT-T05,616217956630790
9838052776,9832684216,VOICE,2025-06-14 22:02:12,29.0,SRT-T01,616217956630790
9838052776,9760264055,VOICE,2025-05-27 18:23:39,499.0,SRT-T08,616217956630790
9838052776,9788302005,SMS,2025-05-26 07:57:46,40.0,SRT-T10,616217956630790
9838052776,9615346664,VOICE,2025-05-21 18:51:52,7.0,SRT-T04,616217956630790
9838052776,9733861146,VOICE,2025-05-02 13:26:08,466.0,SRT-T07,616217956630790
9838052776,9788302005,VOICE,2025-05-20 17:48:45,459.0,SRT-T03,616217956630790
9838052776,9733861146,SMS,2025-05-08 20:43:34,148.0,SRT-T05,616217956630790
9838052776,9637725133,VOICE,2025-05-28 09:55:10,425.0,SRT-T01,616217956630790
9838052776,9615346664,VOICE,2025-05-27 18:32:13,184.0,SRT-T07,616217956630790
9838052776,9637725133,VOICE,2025-06-13 14:36:01,5.0,SRT-T05,616217956630790
9838052776,9615346664,VOICE,2025-06-08 20:10:27,81.0,SRT-T09,616217956630790
9838052776,9615346664,VOICE,2025-05-13 16:46:03,144.0,SRT-T04,616217956630790
9838052776,9682583674,VOICE,2025-06-09 10:58:38,25.0,SRT-T04,616217956630790
9838052776,9760264055,VOICE,2025-06-13 16:43:09,39.0,SRT-T03,616217956630790
9838052776,9832684216,VOICE,2025-05-06 17:29:04,21.0,SRT-T01,616217956630790
9838052776,9832684216,VOICE,2025-05-01 18:24:13,477.0,SRT-T03,616217956630790
9838052776,9733861146,SMS,2025-06-09 09:32:57,97.0,SRT-T02,616217956630790
9838052776,9760264055,VOICE,2025-05-31 13:59:57,73.0,SRT-T01,616217956630790
9838052776,9760264055,VOICE,2025-05-27 13:10:10,6.0,SRT-T07,616217956630790
9519726947,9651565293,VOICE,2025-06-12 08:59:04,21.0,SRT-T06,606498454074854
9519726947,9531834862,VOICE,2025-05-01 16:11:28,62.0,SRT-T10,606498454074854
9519726947,9682583674,VOICE,2025-06-04 10:01:42,25.0,SRT-T09,606498454074854
9519726947,9531834862,VOICE,2025-05-15 18:34:45,276.0,SRT-T02,606498454074854
9519726947,9682583674,VOICE,2025-05-14 20:47:11,293.0,SRT-T08,606498454074854
9519726947,9531834862,SMS,2025-05-10 21:38:10,8.0,SRT-T02,606498454074854
9519726947,9547391101,VOICE,2025-05-05 16:05:27,13.0,SRT-T04,606498454074854
9519726947,9773521278,VOICE,2025-05-04 09:07:31,155.0,SRT-T02,606498454074854
9519726947,9773521278,SMS,2025-05-21 07:31:32,156.0,SRT-T05,606498454074854
9519726947,9682583674,VOICE,2025-05-20 15:32:29,436.0,SRT-T09,606498454074854
9519726947,9773521278,VOICE,2025-06-14 22:56:20,419.0,SRT-T04,606498454074854
9519726947,9773521278,VOICE,2025-06-12 08:15:36,6.0,SRT-T06,606498454074854
9519726947,9651565293,VOICE,2025-05-13 14:38:29,464.0,SRT-T05,606498454074854
9519726947,9682583674,SMS,2025-05-03 09:24:14,67.0,SRT-T06,606498454074854
9519726947,9531834862,VOICE,2025-05-20 17:28:03,322.0,SRT-T04,606498454074854
9519726947,9660171277,VOICE,2025-06-02 19:29:31,36.0,SRT-T07,606498454074854
9519726947,9733861146,VOICE,2025-05-26 17:02:56,128.0,SRT-T07,606498454074854
9519726947,9682583674,VOICE,2025-06-14 09:31:50,12.0,SRT-T05,606498454074854
9519726947,9773521278,VOICE,2025-05-06 14:10:20,116.0,SRT-T09,606498454074854
9519726947,9511929467,VOICE,2025-05-12 15:05:23,20.0,SRT-T09,606498454074854
9519726947,9651565293,VOICE,2025-06-14 21:07:19,154.0,SRT-T07,606498454074854
9519726947,9733861146,VOICE,2025-06-08 08:20:07,140.0,SRT-T06,606498454074854
9519726947,9660171277,VOICE,2025-05-15 15:38:49,29.0,SRT-T04,606498454074854
9519726947,9651565293,SMS,2025-05-14 22:41:46,547.0,SRT-T08,606498454074854
9519726947,9660171277,SMS,2025-05-08 18:00:12,10.0,SRT-T10,606498454074854
9519726947,9660171277,VOICE,2025-05-27 07:13:13,12.0,SRT-T06,606498454074854
9519726947,9511929467,VOICE,2025-06-14 20:18:43,77.0,SRT-T09,606498454074854
9519726947,9547391101,VOICE,2025-06-05 14:55:35,22.0,SRT-T08,606498454074854
9519726947,9682583674,VOICE,2025-05-27 13:23:37,154.0,SRT-T03,606498454074854
9519726947,9511929467,VOICE,2025-05-20 15:42:18,74.0,SRT-T01,606498454074854
9519726947,9660171277,VOICE,2025-05-31 10:13:23,579.0,SRT-T03,606498454074854
9519726947,9733861146,VOICE,2025-06-10 07:24:42,572.0,SRT-T04,606498454074854
9519726947,9682583674,SMS,2025-06-11 22:53:16,385.0,SRT-T09,606498454074854
9761640449,9716426774,VOICE,2025-05-25 11:57:30,58.0,SRT-T06,457840877109674
9761640449,9547391101,VOICE,2025-05-03 15:20:49,188.0,SRT-T04,457840877109674
9761640449,9547391101,VOICE,2025-05-05 08:14:47,16.0,SRT-T03,457840877109674
9761640449,9794268032,VOICE,2025-05-23 17:21:28,143.0,SRT-T02,457840877109674
9761640449,9547391101,SMS,2025-05-27 08:26:47,33.0,SRT-T02,457840877109674
9761640449,9848360115,VOICE,2025-05-29 15:07:35,194.0,SRT-T03,457840877109674
9761640449,9883605726,SMS,2025-05-10 21:07:35,174.0,SRT-T10,457840877109674
9761640449,9547391101,VOICE,2025-05-22 08:00:03,144.0,SRT-T09,457840877109674
9761640449,9794268032,VOICE,2025-05-15 10:42:58,66.0,SRT-T06,457840877109674
9761640449,9794268032,VOICE,2025-05-05 22:39:31,157.0,SRT-T07,457840877109674
9761640449,9883605726,VOICE,2025-06-03 19:45:50,5.0,SRT-T02,457840877109674
9761640449,9883605726,SMS,2025-05-03 17:07:35,529.0,SRT-T08,457840877109674
9761640449,9547391101,VOICE,2025-05-09 18:52:10,176.0,SRT-T07,457840877109674
9761640449,9848360115,VOICE,2025-06-13 11:37:41,10.0,SRT-T06,457840877109674
9761640449,9848360115,VOICE,2025-05-17 16:03:20,24.0,SRT-T03,457840877109674
