A_PARTY,B_PARTY,CALL_TYPE,START_TIME,DURATION_SEC,CELL_ID,IMEI
9639436733,9589699989,VOICE,2025-06-04 20:33:47,40.0,SRT-T08,287101226916697
9639436733,9756843172,SMS,2025-05-17 14:10:52,236.0,SRT-T03,287101226916697
9639436733,9824549543,VOICE,2025-05-05 09:57:14,311.0,SRT-T08,287101226916697
9639436733,9820843514,VOICE,2025-05-15 15:53:27,6.0,SRT-T05,287101226916697
9639436733,9820843514,VOICE,2025-05-18 17:40:49,28.0,SRT-T03,287101226916697
9639436733,9589699989,VOICE,2025-06-02 12:51:52,142.0,SRT-T06,287101226916697
9639436733,9891756179,VOICE,2025-06-09 17:30:07,132.0,SRT-T07,287101226916697
9639436733,9649625201,VOICE,2025-06-03 22:47:40,18.0,SRT-T03,287101226916697
9639436733,9830364454,VOICE,2025-05-06 20:50:04,175.0,SRT-T10,287101226916697
9639436733,9830364454,VOICE,2025-05-19 18:26:30,63.0,SRT-T07,287101226916697
9639436733,9756843172,VOICE,2025-05-22 08:26:18,186.0,SRT-T06,287101226916697
9639436733,9820843514,SMS,2025-05-26 10:47:41,93.0,SRT-T03,287101226916697
9639436733,9756843172,SMS,2025-06-10 08:32:39,70.0,SRT-T03,287101226916697
9639436733,9589699989,VOICE,2025-05-04 22:13:27,12.0,SRT-T09,287101226916697
9639436733,9820843514,SMS,2025-06-01 19:31:08,50.0,SRT-T02,287101226916697
9639436733,9820843514,VOICE,2025-06-11 22:59:55,434.0,SRT-T02,287101226916697
9639436733,9756843172,VOICE,2025-05-20 20:02:28,22.0,SRT-T09,287101226916697
9639436733,9824549543,VOICE,2025-05-28 13:09:53,146.0,SRT-T04,287101226916697
9639436733,9589699989,VOICE,2025-06-10 21:42:04,546.0,SRT-T08,287101226916697
9639436733,9649625201,VOICE,2025-05-06 10:50:48,86.0,SRT-T05,287101226916697
9639436733,9824549543,VOICE,2025-05-27 18:06:20,41.0,SRT-T07,287101226916697
9639436733,9830364454,VOICE,2025-05-06 15:37:09,78.0,SRT-T08,287101226916697
9639436733,9824549543,VOICE,2025-06-10 13:40:30,57.0,SRT-T10,287101226916697
9639436733,9820843514,SMS,2025-05-06 21:33:38,26.0,SRT-T01,287101226916697
9639436733,9830364454,VOICE,2025-05-26 08:55:09,427.0,SRT-T10,287101226916697
9639436733,9756843172,SMS,2025-05-09 11:19:02,112.0,SRT-T10,287101226916697
9730513739,9756843172,VOICE,2025-06-14 21:37:04,12.0,SRT-T01,528809570154303
9730513739,9597225156,VOICE,2025-05-10 20:45:11,54.0,SRT-T09,528809570154303
9730513739,9756843172,VOICE,2025-05-25 10:25:15,488.0,SRT-T07,528809570154303
9730513739,9533640702,SMS,2025-05-26 20:13:32,6.0,SRT-T07,528809570154303
9730513739,9533357554,VOICE,2025-05-18 10:22:58,9.0,SRT-T05,528809570154303
9730513739,9891756179,VOICE,2025-05-30 20:03:39,543.0,SRT-T10,528809570154303
9730513739,9824549543,SMS,2025-05-26 10:48:14,82.0,SRT-T06,528809570154303
9730513739,9533357554,SMS,2025-05-06 11:10:42,179.0,SRT-T10,528809570154303
9730513739,9533357554,SMS,2025-05-18 15:00:22,391.0,SRT-T03,528809570154303
9730513739,9891756179,SMS,2025-05-18 22:19:45,356.0,SRT-T03,528809570154303
9730513739,9649625201,SMS,2025-06-11 10:08:45,19.0,SRT-T06,528809570154303
9730513739,9597225156,VOICE,2025-06-08 08:03:44,17.0,SRT-T08,528809570154303
9730513739,9756843172,VOICE,2025-06-14 20:42:25,97.0,SRT-T10,528809570154303
9730513739,9533357554,VOICE,2025-05-02 19:59:17,326.0,SRT-T03,528809570154303
9730513739,9820843514,VOICE,2025-06-01 22:59:36,516.0,SRT-T04,528809570154303
9730513739,9597225156,VOICE,2025-05-02 14:09:27,26.0,SRT-T03,528809570154303
9730513739,9533357554,VOICE,2025-05-05 15:10:45,387.0,SRT-T09,528809570154303
9730513739,9756843172,VOICE,2025-05-01 09:54:11,551.0,SRT-T06,528809570154303
9730513739,9649625201,VOICE,2025-06-09 15:08:37,79.0,SRT-T05,528809570154303
9730513739,9756843172,VOICE,2025-05-09 20:55:49,48.0,SRT-T02,528809570154303
9730513739,9891756179,SMS,2025-06-08 15:29:43,373.0,SRT-T04,528809570154303
9730513739,9820843514,SMS,2025-06-06 17:31:13,26.0,SRT-T02,528809570154303
9730513739,9533357554,VOICE,2025-05-13 09:22:54,526.0,SRT-T06,528809570154303
9730513739,9824549543,VOICE,2025-05-21 18:30:39,97.0,SRT-T07,528809570154303
9730513739,9756843172,VOICE,2025-06-02 17:54:53,75.0,SRT-T04,528809570154303
9597225156,9575575808,SMS,2025-06-07 14:07:29,517.0,SRT-T04,578713315098393
9597225156,9683932360,VOICE,2025-05-26 22:35:07,102.0,SRT-T02,578713315098393
9597225156,9891756179,VOICE,2025-05-05 09:08:48,9.0,SRT-T08,578713315098393
9597225156,9891756179,VOICE,2025-05-10 10:14:58,129.0,SRT-T01,578713315098393
9597225156,9683932360,SMS,2025-05-18 14:50:00,27.0,SRT-T02,578713315098393
9597225156,9575575808,VOICE,2025-05-23 08:19:42,136.0,SRT-T10,578713315098393
9597225156,9632084778,VOICE,2025-05-13 08:41:51,7.0,SRT-T02,578713315098393
9597225156,9683932360,VOICE,2025-06-05 14:53:11,278.0,SRT-T10,578713315098393
9597225156,9683932360,VOICE,2025-05-31 12:33:23,392.0,SRT-T10,578713315098393
9597225156,9632084778,VOICE,2025-05-18 21:03:27,26.0,SRT-T09,578713315098393
9597225156,9632084778,VOICE,2025-05-20 17:50:52,166.0,SRT-T06,578713315098393
9597225156,9575575808,VOICE,2025-05-27 17:53:28,140.0,SRT-T10,578713315098393
9597225156,9863437398,VOICE,2025-05-27 13:42:02,170.0,SRT-T08,578713315098393
9597225156,9891756179,VOICE,2025-05-22 19:22:30,325.0,SRT-T09,578713315098393
9597225156,9891756179,VOICE,2025-05-07 16:23:10,86.0,SRT-T05,578713315098393
9597225156,9891756179,VOICE,2025-06-14 11:50:35,6.0,SRT-T05,578713315098393
9597225156,9836054020,SMS,2025-05-18 14:40:57,227.0,SRT-T10,578713315098393
9597225156,9632084778,VOICE,2025-06-14 13:24:35,113.0,SRT-T08,578713315098393
9597225156,9683932360,SMS,2025-06-10 10:00:58,199.0,SRT-T02,578713315098393
9597225156,9575575808,VOICE,2025-06-07 08:54:28,16.0,SRT-T10,578713315098393
9597225156,9891756179,VOICE,2025-05-01 19:19:19,164.0,SRT-T06,578713315098393
9597225156,9836054020,VOICE,2025-05-25 14:20:25,408.0,SRT-T04,578713315098393
9597225156,9863437398,SMS,2025-05-21 16:14:29,9.0,SRT-T10,578713315098393
9597225156,9683932360,SMS,2025-06-06 08:21:17,97.0,SRT-T03,578713315098393
9597225156,9863437398,VOICE,2025-06-06 11:49:57,80.0,SRT-T09,578713315098393
9597225156,9836054020,VOICE,2025-05-30 14:41:17,98.0,SRT-T10,578713315098393
9773481353,9751746937,VOICE,2025-05-18 19:24:52,7.0,SRT-T08,631165667010651
9773481353,9830364454,VOICE,2025-05-07 10:45:25,114.0,SRT-T04,631165667010651
9773481353,9891756179,VOICE,2025-05-30 08:05:39,165.0,SRT-T07,631165667010651
9773481353,9533640702,VOICE,2025-05-30 17:21:19,177.0,SRT-T10,631165667010651
9773481353,9639436733,VOICE,2025-05-28 22:30:59,28.0,SRT-T05,631165667010651
9773481353,9891756179,VOICE,2025-05-10 07:30:30,5.0,SRT-T10,631165667010651
9773481353,9891756179,VOICE,2025-05-21 20:04:53,466.0,SRT-T01,631165667010651
9773481353,9830364454,VOICE,2025-06-01 13:22:27,14.0,SRT-T05,631165667010651
9773481353,9751746937,VOICE,2025-05-25 17:20:10,59.0,SRT-T07,631165667010651
9773481353,9751746937,SMS,2025-06-05 07:58:59,79.0,SRT-T08,631165667010651
9773481353,9830364454,SMS,2025-06-08 08:52:07,259.0,SRT-T09,631165667010651
9773481353,9589699989,VOICE,2025-06-13 17:49:56,30.0,SRT-T10,631165667010651
9773481353,9639436733,VOICE,2025-06-05 17:38:40,286.0,SRT-T06,631165667010651
9773481353,9533640702,VOICE,2025-05-04 11:08:37,372.0,SRT-T10,631165667010651
9773481353,9533357554,VOICE,2025-05-30 19:40:44,59.0,SRT-T01,631165667010651
9773481353,9891756179,VOICE,2025-05-14 20:19:02,90.0,SRT-T04,631165667010651
9773481353,9533357554,VOICE,2025-05-26 16:47:10,8.0,SRT-T02,631165667010651
9773481353,9751746937,VOICE,2025-05-22 07:02:03,20.0,SRT-T08,631165667010651
9773481353,9751746937,VOICE,2025-06-05 16:21:20,15.0,SRT-T04,631165667010651
9773481353,9589699989,VOICE,2025-06-05 08:11:09,17.0,SRT-T01,631165667010651
9773481353,9533640702,VOICE,2025-06-03 09:28:26,232.0,SRT-T01,631165667010651
9773481353,9830364454,VOICE,2025-05-29 16:54:21,11.0,SRT-T05,631165667010651
9773481353,9751746937,VOICE,2025-05-26 17:08:46,19.0,SRT-T05,631165667010651
9773481353,9639436733,VOICE,2025-05-06 07:21:21,22.0,SRT-T09,631165667010651
9773481353,9533357554,VOICE,2025-05-16 15:03:42,27.0,SRT-T02,631165667010651
9764547971,9683932360,VOICE,2025-05-06 21:03:38,12.0,SRT-T01,773602606474687
9764547971,9520796722,VOICE,2025-05-31 09:39:00,486.0,SRT-T02,773602606474687
9764547971,9732814819,VOICE,2025-05-05 11:38:50,26.0,SRT-T03,773602606474687
9764547971,9732814819,VOICE,2025-05-13 16:09:27,49.0,SRT-T07,773602606474687
9764547971,9683932360,SMS,2025-06-03 17:29:47,10.0,SRT-T07,773602606474687
9764547971,9683932360,SMS,2025-05-17 08:34:15,13.0,SRT-T04,773602606474687
9764547971,9655440919,SMS,2025-05-30 19:03:11,25.0,SRT-T04,773602606474687
9764547971,9732814819,VOICE,2025-05-30 10:19:21,27.0,SRT-T02,773602606474687
9764547971,9732814819,VOICE,2025-05-28 15:39:52,256.0,SRT-T01,773602606474687
9764547971,9683932360,VOICE,2025-06-02 19:19:18,380.0,SRT-T09,773602606474687
9764547971,9732814819,VOICE,2025-06-04 22:25:13,18.0,SRT-T01,773602606474687
9764547971,9520796722,VOICE,2025-05-19 22:53:10,167.0,SRT-T07,773602606474687
9764547971,9683932360,VOICE,2025-05-03 09:18:23,117.0,SRT-T04,773602606474687
9764547971,9732814819,SMS,2025-05-09 08:46:30,333.0,SRT-T02,773602606474687
9764547971,9732814819,VOICE,2025-05-31 18:43:19,7.0,SRT-T01,773602606474687
9764547971,9576500726,VOICE,2025-05-10 07:58:09,12.0,SRT-T08,773602606474687
9764547971,9520796722,VOICE,2025-05-26 21:05:06,116.0,SRT-T07,773602606474687
9764547971,9576500726,VOICE,2025-05-06 13:41:52,256.0,SRT-T02,773602606474687
9764547971,9732814819,VOICE,2025-05-02 11:57:56,421.0,SRT-T04,773602606474687
9764547971,9520796722,SMS,2025-06-04 11:04:12,10.0,SRT-T10,773602606474687
9764547971,9520796722,VOICE,2025-05-09 09:52:03,484.0,SRT-T02,773602606474687
9764547971,9732814819,VOICE,2025-06-09 13:15:22,15.0,SRT-T06,773602606474687
9764547971,9520796722,VOICE,2025-06-10 13:30:29,23.0,SRT-T05,773602606474687
9764547971,9655440919,SMS,2025-05-07 20:33:10,27.0,SRT-T04,773602606474687
9764547971,9655440919,VOICE,2025-06-14 08:29:24,8.0,SRT-T08,773602606474687
9764547971,9520796722,VOICE,2025-05-04 07:02:55,541.0,SRT-T07,773602606474687
9764547971,9655440919,SMS,2025-06-03 22:59:24,66.0,SRT-T07,773602606474687
9764547971,9576500726,SMS,2025-05-12 12:45:02,27.0,SRT-T10,773602606474687
9764547971,9683932360,VOICE,2025-05-05 16:33:07,18.0,SRT-T02,773602606474687
9764547971,9576500726,SMS,2025-05-26 10:43:35,16.0,SRT-T04,773602606474687
9764547971,9655440919,SMS,2025-05-14 08:03:37,68.0,SRT-T03,773602606474687
9841568532,9641934639,VOICE,2025-05-24 17:26:00,208.0,SRT-T07,619399091699854
9841568532,9669473616,VOICE,2025-05-08 20:22:10,125.0,SRT-T06,619399091699854
9841568532,9597225156,SMS,2025-05-15 21:56:43,290.0,SRT-T07,619399091699854
9841568532,9669473616,VOICE,2025-06-09 21:21:41,138.0,SRT-T10,619399091699854
9841568532,9697139443,VOICE,2025-05-30 09:38:44,423.0,SRT-T02,619399091699854
9841568532,9824549543,SMS,2025-05-29 19:11:26,134.0,SRT-T03,619399091699854
9841568532,9751746937,SMS,2025-05-27 21:34:12,23.0,SRT-T05,619399091699854
9841568532,9824549543,SMS,2025-05-27 22:18:06,179.0,SRT-T04,619399091699854
9841568532,9697139443,SMS,2025-05-02 07:16:15,507.0,SRT-T02,619399091699854
9841568532,9520796722,VOICE,2025-06-01 16:44:50,532.0,SRT-T01,619399091699854
9841568532,9520796722,SMS,2025-05-06 15:03:29,122.0,SRT-T05,619399091699854
9841568532,9751746937,VOICE,2025-05-31 22:40:06,442.0,SRT-T05,619399091699854
9841568532,9697139443,VOICE,2025-05-08 08:43:50,15.0,SRT-T03,619399091699854
9841568532,9669473616,VOICE,2025-05-03 15:37:09,121.0,SRT-T09,619399091699854
9841568532,9641934639,VOICE,2025-06-01 09:25:35,11.0,SRT-T09,619399091699854
9841568532,9597225156,VOICE,2025-05-16 17:51:51,318.0,SRT-T02,619399091699854
9841568532,9597225156,VOICE,2025-05-26 18:38:41,250.0,SRT-T06,619399091699854
9841568532,9520796722,VOICE,2025-06-07 22:22:36,15.0,SRT-T09,619399091699854
9841568532,9597225156,VOICE,2025-05-11 13:36:57,452.0,SRT-T07,619399091699854
9841568532,9824549543,VOICE,2025-05-23 09:30:40,34.0,SRT-T06,619399091699854
9841568532,9641934639,VOICE,2025-05-07 21:57:46,268.0,SRT-T01,619399091699854
9756843172,9820843514,VOICE,2025-05-20 11:24:58,556.0,SRT-T09,135427849808412
9756843172,9581481992,VOICE,2025-06-02 15:52:08,7.0,SRT-T06,135427849808412
9756843172,9820843514,VOICE,2025-06-10 19:44:22,18.0,SRT-T04,135427849808412
9756843172,9773481353,VOICE,2025-05-14 21:52:14,180.0,SRT-T02,135427849808412
9756843172,9581481992,VOICE,2025-05-16 20:44:15,26.0,SRT-T08,135427849808412
9756843172,9533640702,VOICE,2025-06-04 18:49:02,558.0,SRT-T04,135427849808412
9756843172,9533640702,VOICE,2025-05-13 19:44:47,595.0,SRT-T09,135427849808412
9756843172,9581481992,VOICE,2025-06-12 14:04:24,32.0,SRT-T02,135427849808412
9756843172,9533640702,VOICE,2025-06-09 14:31:26,404.0,SRT-T07,135427849808412
9756843172,9533640702,SMS,2025-06-08 08:37:17,421.0,SRT-T06,135427849808412
9756843172,9655440919,VOICE,2025-06-04 20:48:55,10.0,SRT-T07,135427849808412
9756843172,9581481992,VOICE,2025-05-30 17:30:57,27.0,SRT-T08,135427849808412
9756843172,9597225156,VOICE,2025-06-08 11:36:15,81.0,SRT-T10,135427849808412
9756843172,9824549543,VOICE,2025-05-04 10:48:26,545.0,SRT-T10,135427849808412
9756843172,9836054020,VOICE,2025-06-03 20:57:38,19.0,SRT-T03,135427849808412
9756843172,9533640702,VOICE,2025-06-03 17:57:25,51.0,SRT-T07,135427849808412
9756843172,9820843514,VOICE,2025-06-12 19:04:06,465.0,SRT-T02,135427849808412
9615917225,9589699989,SMS,2025-05-18 17:47:03,61.0,SRT-T01,052427868011280
9615917225,9732814819,VOICE,2025-05-12 22:48:50,14.0,SRT-T06,052427868011280
9615917225,9732814819,SMS,2025-06-04 20:16:05,257.0,SRT-T04,052427868011280
9615917225,9655440919,VOICE,2025-05-07 20:46:30,444.0,SRT-T01,052427868011280
9615917225,9589699989,VOICE,2025-05-22 11:38:29,5.0,SRT-T06,052427868011280
9615917225,9655440919,VOICE,2025-05-20 12:57:25,6.0,SRT-T10,052427868011280
9615917225,9655440919,VOICE,2025-05-03 16:21:11,335.0,SRT-T06,052427868011280
9615917225,9731810617,SMS,2025-05-01 15:12:24,67.0,SRT-T04,052427868011280
9615917225,9613886030,VOICE,2025-06-13 21:06:19,16.0,SRT-T02,052427868011280
9615917225,9655440919,VOICE,2025-05-02 17:04:24,446.0,SRT-T04,052427868011280
9615917225,9731810617,VOICE,2025-05-05 16:08:33,15.0,SRT-T04,052427868011280
9615917225,9613886030,VOICE,2025-06-10 16:37:01,236.0,SRT-T06,052427868011280
9615917225,9533640702,VOICE,2025-05-13 18:38:17,61.0,SRT-T08,052427868011280
9615917225,9589699989,VOICE,2025-05-17 14:56:26,469.0,SRT-T06,052427868011280
9615917225,9613886030,SMS,2025-05-15 16:35:42,30.0,SRT-T09,052427868011280
9615917225,9533640702,VOICE,2025-06-05 14:15:50,15.0,SRT-T08,052427868011280
9615917225,9613886030,VOICE,2025-05-05 11:09:50,18.0,SRT-T07,052427868011280
9615917225,9655440919,SMS,2025-06-13 11:11:18,144.0,SRT-T10,052427868011280
9615917225,9589699989,SMS,2025-05-28 19:14:43,435.0,SRT-T08,052427868011280
9615917225,9613886030,VOICE,2025-06-03 22:45:50,253.0,SRT-T08,052427868011280
9615917225,9575575808,VOICE,2025-06-04 21:33:01,27.0,SRT-T08,052427868011280
9615917225,9613886030,SMS,2025-05-23 08:29:57,10.0,SRT-T02,052427868011280
9615917225,9731810617,VOICE,2025-05-06 18:49:10,14.0,SRT-T06,052427868011280
9615917225,9732814819,VOICE,2025-05-15 18:15:46,14.0,SRT-T10,052427868011280
9615917225,9732814819,SMS,2025-05-21 08:22:56,273.0,SRT-T01,052427868011280
9615917225,9533640702,VOICE,2025-05-06 18:31:20,426.0,SRT-T10,052427868011280
9615917225,9589699989,VOICE,2025-05-22 17:03:15,548.0,SRT-T03,052427868011280
9615917225,9589699989,VOICE,2025-05-25 21:05:33,256.0,SRT-T02,052427868011280
9615917225,9655440919,VOICE,2025-06-08 20:50:53,353.0,SRT-T08,052427868011280
9615917225,9613886030,VOICE,2025-06-05 15:24:01,7.0,SRT-T09,052427868011280
9615917225,9613886030,VOICE,2025-06-01 10:39:55,278.0,SRT-T10,052427868011280
9615917225,9589699989,VOICE,2025-05-26 13:53:14,20.0,SRT-T01,052427868011280
9615917225,9575575808,VOICE,2025-05-14 13:21:16,27.0,SRT-T07,052427868011280
9615917225,9655440919,SMS,2025-05-29 08:06:36,5.0,SRT-T01,052427868011280
9615917225,9655440919,VOICE,2025-06-11 17:33:46,13.0,SRT-T05,052427868011280
9731810617,9891756179,SMS,2025-05-04 18:54:10,59.0,SRT-T04,260256342160733
9731810617,9891756179,VOICE,2025-05-31 18:33:29,80.0,SRT-T04,260256342160733
9731810617,9655440919,VOICE,2025-06-12 15:32:42,15.0,SRT-T01,260256342160733
9731810617,9589699989,VOICE,2025-05-09 15:08:42,374.0,SRT-T06,260256342160733
9731810617,9520796722,VOICE,2025-05-11 16:56:39,124.0,SRT-T09,260256342160733
9731810617,9589699989,VOICE,2025-06-08 20:55:44,8.0,SRT-T09,260256342160733
9731810617,9730513739,VOICE,2025-05-19 18:37:47,24.0,SRT-T10,260256342160733
9731810617,9639436733,VOICE,2025-05-29 13:17:03,30.0,SRT-T05,260256342160733
9731810617,9520796722,VOICE,2025-06-12 11:56:44,50.0,SRT-T03,260256342160733
9731810617,9730513739,VOICE,2025-05-25 19:34:40,20.0,SRT-T06,260256342160733
9731810617,9520796722,VOICE,2025-05-26 22:13:24,98.0,SRT-T04,260256342160733
9731810617,9520796722,SMS,2025-05-11 13:45:59,131.0,SRT-T07,260256342160733
9731810617,9730513739,VOICE,2025-05-28 12:41:41,13.0,SRT-T05,260256342160733
9731810617,9751746937,VOICE,2025-05-22 18:53:10,418.0,SRT-T07,260256342160733
9731810617,9683932360,VOICE,2025-05-22 21:37:45,124.0,SRT-T05,260256342160733
9824549543,9732814819,SMS,2025-06-07 20:54:07,440.0,SRT-T06,965569816934060
9824549543,9730513739,VOICE,2025-06-03 08:25:45,17.0,SRT-T08,965569816934060
9824549543,9730513739,VOICE,2025-05-02 18:12:15,537.0,SRT-T05,965569816934060
9824549543,9730513739,VOICE,2025-05-30 21:23:01,306.0,SRT-T01,965569816934060
9824549543,9730513739,VOICE,2025-05-06 09:00:03,383.0,SRT-T09,965569816934060
9824549543,9891756179,VOICE,2025-06-14 13:10:03,309.0,SRT-T09,965569816934060
9824549543,9841568532,VOICE,2025-05-26 19:13:28,565.0,SRT-T02,965569816934060
9824549543,9756843172,VOICE,2025-05-31 18:12:13,83.0,SRT-T01,965569816934060
9824549543,9822448136,SMS,2025-05-09 22:11:55,576.0,SRT-T09,965569816934060
9824549543,9730513739,VOICE,2025-05-21 16:39:23,73.0,SRT-T03,965569816934060
9824549543,9756843172,VOICE,2025-05-10 22:42:38,410.0,SRT-T03,965569816934060
9824549543,9730513739,SMS,2025-05-10 08:06:47,79.0,SRT-T10,965569816934060
9824549543,9822448136,VOICE,2025-05-06 12:13:18,14.0,SRT-T02,965569816934060
9824549543,9841568532,VOICE,2025-05-17 07:38:09,428.0,SRT-T01,965569816934060
