MSISDN,PRIVATE_IP,PUBLIC_IP,PORT,SESSION_START,SESSION_END,DEST_IP,DATA_VOLUME_KB
9610143038,192.168.112.177,103.25.118.81,80,2025-05-08 09:44:01,2025-05-08 11:13:01,120.58.153.174,10737
9610143038,192.168.225.216,103.25.56.24,443,2025-05-08 13:59:20,2025-05-08 14:10:20,110.185.19.9,5436
9610143038,192.168.138.154,103.25.202.173,80,2025-06-08 09:12:00,2025-06-08 09:29:00,164.160.100.205,23744
9610143038,192.168.236.103,103.25.23.33,8080,2025-05-02 11:49:38,2025-05-02 13:05:38,137.76.219.138,43090
9610143038,192.168.66.15,103.25.139.148,8080,2025-06-08 01:59:24,2025-06-08 03:58:24,59.235.135.209,37820
9610143038,192.168.220.81,103.25.253.141,8080,2025-05-18 23:07:53,2025-05-18 23:23:53,222.104.238.166,1099
9610143038,192.168.16.118,103.25.159.192,80,2025-06-05 19:57:47,2025-06-05 20:38:47,28.217.125.97,15362
9610143038,192.168.55.143,103.25.118.221,80,2025-05-03 17:22:34,2025-05-03 17:45:34,191.126.228.240,29708
9610143038,192.168.97.166,103.25.7.136,8443,2025-05-12 21:44:04,2025-05-12 23:42:04,140.197.91.126,27638
9610143038,192.168.154.251,103.25.29.224,8443,2025-06-02 14:48:41,2025-06-02 14:58:41,144.35.246.112,20740
9610143038,192.168.178.7,103.25.212.188,80,2025-06-02 18:19:05,2025-06-02 19:30:05,189.85.123.50,17677
9523071738,192.168.19.192,103.25.143.63,80,2025-05-29 11:11:43,2025-05-29 13:02:43,170.85.173.38,33589
9523071738,192.168.109.224,103.25.196.54,443,2025-05-28 06:39:18,2025-05-28 07:50:18,122.66.83.63,41350
9523071738,192.168.187.26,103.25.24.69,80,2025-05-27 19:53:41,2025-05-27 20:04:41,119.115.180.154,33000
9523071738,192.168.76.88,103.25.212.61,8443,2025-05-25 07:52:29,2025-05-25 09:49:29,155.58.127.158,2047
9523071738,192.168.223.54,103.25.168.239,80,2025-06-02 02:34:10,2025-06-02 04:07:10,112.187.56.219,32220
9523071738,192.168.230.160,103.25.6.102,8080,2025-06-12 17:08:29,2025-06-12 19:02:29,168.213.137.225,6519
9523071738,192.168.122.119,103.25.2.14,80,2025-06-04 04:48:37,2025-06-04 05:55:37,9.109.197.229,45431
9523071738,192.168.83.76,103.25.181.19,8080,2025-05-24 03:29:52,2025-05-24 04:23:52,37.198.222.10,35687
9523071738,192.168.161.150,103.25.77.46,443,2025-06-03 21:25:21,2025-06-03 22:58:21,97.251.160.209,6303
9523071738,192.168.129.5,103.25.126.190,80,2025-06-01 14:40:31,2025-06-01 15:57:31,96.144.73.31,48197
9523071738,192.168.189.40,103.25.204.54,80,2025-06-01 00:41:05,2025-06-01 01:23:05,183.86.240.216,42861
9523071738,192.168.164.44,103.25.29.74,8443,2025-05-02 15:43:57,2025-05-02 17:14:57,140.214.121.219,31660
9523071738,192.168.185.210,103.25.232.42,8443,2025-06-13 04:23:18,2025-06-13 04:38:18,174.234.203.225,48160
9523071738,192.168.230.70,103.25.195.206,8080,2025-06-14 23:45:13,2025-06-14 23:50:13,175.9.185.41,31292
9523071738,192.168.141.178,103.25.98.254,80,2025-05-22 16:31:23,2025-05-22 16:54:23,151.239.89.84,15847
9786595841,192.168.70.77,103.25.234.220,80,2025-05-27 13:59:01,2025-05-27 14:52:01,203.107.203.186,31355
9786595841,192.168.237.19,103.25.171.59,8443,2025-06-01 12:09:47,2025-06-01 14:05:47,128.88.138.205,26751
9786595841,192.168.215.190,103.25.140.188,443,2025-05-03 05:44:18,2025-05-03 06:02:18,126.247.131.13,33540
9786595841,192.168.189.161,103.25.38.109,443,2025-05-08 17:14:25,2025-05-08 18:46:25,35.212.68.12,13459
9786595841,192.168.103.107,103.25.74.107,8080,2025-05-06 18:17:18,2025-05-06 19:59:18,8.236.9.139,31644
9786595841,192.168.164.185,103.25.125.41,443,2025-06-02 17:45:41,2025-06-02 19:14:41,41.238.22.47,586
9786595841,192.168.37.211,103.25.50.200,80,2025-05-23 10:55:55,2025-05-23 11:14:55,20.47.10.214,17686
9786595841,192.168.75.98,103.25.245.211,8080,2025-06-05 15:05:39,2025-06-05 15:54:39,184.6.55.87,45757
9786595841,192.168.117.134,103.25.95.13,80,2025-05-12 03:44:51,2025-05-12 03:56:51,40.150.216.10,11088
9786595841,192.168.14.86,103.25.237.249,443,2025-05-26 01:57:32,2025-05-26 02:51:32,121.80.172.90,47639
9786595841,192.168.62.72,103.25.226.146,443,2025-05-28 13:31:11,2025-05-28 14:16:11,125.228.160.139,44773
9786595841,192.168.251.68,103.25.175.252,8080,2025-06-03 06:25:47,2025-06-03 07:28:47,167.219.179.37,42442
9786595841,192.168.172.118,103.25.121.174,443,2025-05-18 00:56:38,2025-05-18 01:49:38,30.247.131.100,39307
9786595841,192.168.13.210,103.25.157.81,8080,2025-06-05 07:12:42,2025-06-05 07:24:42,45.236.207.212,6801
9786595841,192.168.254.13,103.25.100.106,443,2025-05-04 14:03:24,2025-05-04 14:08:24,97.170.144.85,3193
9786595841,192.168.128.48,103.25.225.46,443,2025-05-24 18:32:18,2025-05-24 19:54:18,143.109.78.148,42015
9786595841,192.168.201.124,103.25.131.245,80,2025-05-11 08:01:28,2025-05-11 09:38:28,77.48.155.196,39142
9786595841,192.168.216.9,103.25.95.123,80,2025-05-24 06:12:30,2025-05-24 06:17:30,202.229.86.95,11392
9786595841,192.168.249.247,103.25.13.93,8443,2025-05-21 21:37:43,2025-05-21 22:17:43,16.28.191.13,14683
9742203203,192.168.200.92,103.25.64.140,8443,2025-05-12 10:26:56,2025-05-12 12:02:56,148.165.145.154,31987
9742203203,192.168.13.71,103.25.218.125,443,2025-05-21 06:05:28,2025-05-21 07:50:28,186.37.74.80,13390
9742203203,192.168.100.175,103.25.79.89,8443,2025-05-04 13:30:50,2025-05-04 14:20:50,208.87.29.200,27042
9742203203,192.168.14.194,103.25.216.213,443,2025-05-01 06:43:04,2025-05-01 08:17:04,62.64.19.247,3410
9742203203,192.168.47.168,103.25.247.209,443,2025-05-19 14:22:58,2025-05-19 15:10:58,109.121.102.73,20179
9742203203,192.168.118.253,103.25.211.242,443,2025-06-11 10:20:06,2025-06-11 11:45:06,17.222.77.58,37363
9742203203,192.168.241.237,103.25.125.184,8443,2025-06-02 01:06:47,2025-06-02 02:40:47,153.104.198.87,42209
9742203203,192.168.92.207,103.25.107.191,80,2025-05-16 16:16:13,2025-05-16 17:56:13,154.72.163.141,36932
9742203203,192.168.251.166,103.25.99.245,8080,2025-05-11 18:56:33,2025-05-11 20:47:33,169.9.11.59,25793
9742203203,192.168.113.163,103.25.79.72,8080,2025-06-05 21:43:49,2025-06-05 22:49:49,80.144.196.157,30917
9742203203,192.168.234.238,103.25.118.118,8443,2025-06-01 17:46:58,2025-06-01 18:24:58,33.198.161.107,10216
9742203203,192.168.193.187,103.25.47.97,443,2025-05-23 07:46:40,2025-05-23 08:06:40,104.87.36.13,13085
9742203203,192.168.143.238,103.25.179.215,8443,2025-05-05 11:17:26,2025-05-05 12:54:26,197.228.78.8,20247
9742203203,192.168.89.246,103.25.131.65,443,2025-06-03 07:09:37,2025-06-03 08:21:37,8.210.73.243,8137
9742203203,192.168.177.164,103.25.215.115,443,2025-05-15 06:03:13,2025-05-15 08:01:13,63.122.185.39,19527
9742203203,192.168.164.140,103.25.117.213,8443,2025-05-26 12:04:44,2025-05-26 12:25:44,180.178.92.62,34241
9742203203,192.168.96.94,103.25.218.22,80,2025-05-01 14:38:43,2025-05-01 15:58:43,55.150.245.186,4123
9742203203,192.168.108.202,103.25.16.153,8443,2025-05-20 07:04:57,2025-05-20 08:13:57,190.132.135.69,16190
9742203203,192.168.117.175,103.25.86.198,8080,2025-05-13 08:14:22,2025-05-13 09:32:22,184.114.71.189,47809
9742203203,192.168.208.145,103.25.230.229,443,2025-05-28 07:14:12,2025-05-28 07:19:12,21.170.100.248,8220
9520222332,192.168.212.108,103.25.177.174,443,2025-06-07 07:00:39,2025-06-07 08:22:39,69.154.125.105,23062
9520222332,192.168.154.180,103.25.75.152,8080,2025-05-29 21:55:07,2025-05-29 23:51:07,148.219.96.109,13367
9520222332,192.168.108.129,103.25.72.36,80,2025-05-11 08:24:26,2025-05-11 09:09:26,152.212.4.108,31060
9520222332,192.168.95.190,103.25.101.13,80,2025-05-11 07:24:30,2025-05-11 09:03:30,155.180.247.185,17840
9520222332,192.168.241.19,103.25.238.1,80,2025-05-13 08:44:30,2025-05-13 10:08:30,143.237.16.242,46295
9520222332,192.168.147.183,103.25.124.231,8443,2025-06-07 22:48:46,2025-06-07 22:54:46,183.67.157.174,12269
9520222332,192.168.196.193,103.25.89.62,8080,2025-05-23 12:09:46,2025-05-23 13:29:46,47.247.88.4,19943
9520222332,192.168.114.92,103.25.82.15,8080,2025-05-27 03:52:36,2025-05-27 05:46:36,74.65.154.155,15527
9520222332,192.168.14.80,103.25.109.181,80,2025-05-19 00:36:36,2025-05-19 01:35:36,50.91.68.126,37779
9520222332,192.168.170.183,103.25.197.189,80,2025-05-14 11:11:29,2025-05-14 11:55:29,137.232.170.186,41855
9825208091,192.168.108.42,103.25.13.74,8080,2025-06-07 22:36:50,2025-06-07 23:47:50,161.5.36.77,38579
9825208091,192.168.56.26,103.25.80.67,8080,2025-05-07 07:18:46,2025-05-07 08:31:46,136.104.93.205,38333
9825208091,192.168.53.203,103.25.22.24,8080,2025-06-02 00:30:06,2025-06-02 01:29:06,36.130.246.180,2615
9825208091,192.168.40.244,103.25.65.213,8080,2025-05-01 17:21:06,2025-05-01 18:07:06,210.137.78.29,1006
9825208091,192.168.173.187,103.25.219.177,8080,2025-05-03 06:00:55,2025-05-03 07:01:55,197.161.217.85,8163
9825208091,192.168.113.155,103.25.114.170,8080,2025-05-09 05:59:12,2025-05-09 07:11:12,148.51.126.212,41542
9825208091,192.168.163.20,103.25.11.115,443,2025-06-05 09:01:39,2025-06-05 10:10:39,42.50.250.206,17033
9825208091,192.168.251.251,103.25.242.170,8080,2025-05-06 09:02:36,2025-05-06 10:09:36,6.68.120.81,32369
9825208091,192.168.48.248,103.25.171.57,8080,2025-06-08 17:36:42,2025-06-08 18:00:42,77.49.183.49,20079
9765469697,192.168.235.235,103.25.63.160,80,2025-06-14 04:05:14,2025-06-14 05:21:14,147.126.41.129,11588
9765469697,192.168.225.119,103.25.207.69,8443,2025-05-11 08:28:10,2025-05-11 09:31:10,179.157.232.141,17720
9765469697,192.168.189.227,103.25.81.17,8443,2025-06-06 13:13:36,2025-06-06 13:47:36,125.220.73.230,41339
9765469697,192.168.46.34,103.25.79.203,8080,2025-05-13 23:34:37,2025-05-14 00:55:37,9.124.59.142,31883
9765469697,192.168.87.78,103.25.239.72,80,2025-06-02 11:58:26,2025-06-02 13:58:26,202.175.124.231,10677
9765469697,192.168.118.110,103.25.96.151,8443,2025-05-22 11:56:16,2025-05-22 13:03:16,79.133.104.141,44199
9765469697,192.168.75.95,103.25.130.137,80,2025-05-03 01:32:46,2025-05-03 02:55:46,180.77.57.3,42415
9765469697,192.168.193.132,103.25.226.77,443,2025-06-06 05:45:27,2025-06-06 06:32:27,199.135.118.123,11419
9765469697,192.168.231.200,103.25.181.80,443,2025-05-23 04:29:59,2025-05-23 04:52:59,25.208.244.151,47402
9765469697,192.168.212.164,103.25.6.38,8443,2025-05-01 03:27:19,2025-05-01 04:26:19,139.176.36.183,8377
9765469697,192.168.22.246,103.25.121.175,8443,2025-05-24 08:27:27,2025-05-24 09:54:27,3.105.207.125,20430
9765469697,192.168.217.165,103.25.51.188,8080,2025-06-06 09:08:34,2025-06-06 10:47:34,87.64.129.130,3128
9765469697,192.168.150.175,103.25.51.114,443,2025-06-01 01:13:12,2025-06-01 02:48:12,96.62.95.120,20225
9765469697,192.168.62.13,103.25.9.38,443,2025-05-18 07:47:55,2025-05-18 08:58:55,119.152.83.61,6337
9530739716,192.168.213.78,103.25.205.204,443,2025-06-08 12:51:44,2025-06-08 14:49:44,201.166.141.252,10678
9530739716,192.168.109.187,103.25.18.154,443,2025-05-10 15:47:47,2025-05-10 17:34:47,9.252.186.254,6925
9530739716,192.168.202.117,103.25.8.140,443,2025-05-03 02:34:57,2025-05-03 03:45:57,113.45.123.92,11199
9530739716,192.168.31.179,103.25.41.228,80,2025-05-31 16:38:31,2025-05-31 18:37:31,82.238.26.192,33037
9530739716,192.168.171.93,103.25.229.189,8080,2025-05-23 09:45:10,2025-05-23 10:49:10,187.104.93.125,48062
9530739716,192.168.92.54,103.25.2.190,8443,2025-05-15 00:19:48,2025-05-15 00:28:48,96.13.136.68,29145
9530739716,192.168.62.245,103.25.166.104,8080,2025-06-05 01:30:05,2025-06-05 02:18:05,172.13.80.132,38250
9530739716,192.168.71.246,103.25.188.92,80,2025-05-24 21:58:46,2025-05-24 23:11:46,38.192.249.127,30424
9530739716,192.168.163.150,103.25.3.195,8443,2025-05-27 07:49:06,2025-05-27 09:07:06,189.9.234.62,44530
9530739716,192.168.24.173,103.25.37.20,8443,2025-05-05 05:24:01,2025-05-05 06:01:01,88.180.230.216,44583
9530739716,192.168.186.75,103.25.233.12,8443,2025-06-06 18:06:59,2025-06-06 19:42:59,14.88.159.172,9468
9530739716,192.168.158.48,103.25.57.80,8080,2025-05-12 05:15:14,2025-05-12 05:43:14,158.185.227.15,15040
9530739716,192.168.182.79,103.25.26.118,8443,2025-06-12 03:08:20,2025-06-12 04:27:20,21.184.137.32,45229
9530739716,192.168.176.170,103.25.60.195,8080,2025-05-05 07:45:37,2025-05-05 08:07:37,174.133.178.85,26613
9530739716,192.168.189.75,103.25.214.227,8080,2025-06-02 00:32:04,2025-06-02 01:14:04,111.99.94.98,9072
9568946910,192.168.212.7,103.25.120.144,443,2025-05-19 22:00:30,2025-05-19 23:37:30,131.165.217.179,44319
9568946910,192.168.201.139,103.25.33.216,8080,2025-06-03 11:26:46,2025-06-03 12:24:46,217.146.211.37,22208
9568946910,192.168.54.38,103.25.61.141,443,2025-05-29 06:55:11,2025-05-29 07:11:11,119.72.181.182,48160
9568946910,192.168.7.57,103.25.75.252,443,2025-05-07 09:55:57,2025-05-07 11:33:57,5.51.111.148,13645
9568946910,192.168.30.160,103.25.218.3,443,2025-06-11 19:50:32,2025-06-11 20:13:32,146.105.171.147,39808
9568946910,192.168.145.157,103.25.167.218,443,2025-05-09 04:09:56,2025-05-09 04:22:56,45.247.157.101,754
9568946910,192.168.71.165,103.25.70.186,443,2025-05-03 22:09:17,2025-05-03 22:19:17,136.51.91.227,15322
9568946910,192.168.94.206,103.25.13.169,8080,2025-05-03 20:43:44,2025-05-03 22:33:44,76.42.27.197,30444
9568946910,192.168.232.23,103.25.67.98,8080,2025-05-01 16:46:04,2025-05-01 18:06:04,76.139.150.91,10655
9568946910,192.168.211.234,103.25.40.44,80,2025-05-15 15:40:54,2025-05-15 16:23:54,106.74.183.63,11402
9568946910,192.168.176.10,103.25.210.201,443,2025-05-08 15:09:23,2025-05-08 15:34:23,88.124.18.134,2942
9568946910,192.168.72.91,103.25.7.212,8443,2025-05-17 11:26:06,2025-05-17 12:25:06,98.118.91.137,979
9568946910,192.168.205.172,103.25.197.133,80,2025-06-08 17:49:14,2025-06-08 19:43:14,135.9.241.97,35240
9568946910,192.168.165.39,103.25.168.228,443,2025-05-23 10:05:54,2025-05-23 10:21:54,206.51.157.61,43996
9568946910,192.168.150.114,103.25.197.63,8443,2025-05-14 14:02:05,2025-05-14 14:55:05,107.179.86.141,38390
9568946910,192.168.144.242,103.25.77.86,8080,2025-06-04 15:10:54,2025-06-04 16:36:54,220.87.221.110,47981
9568946910,192.168.151.81,103.25.219.133,8443,2025-06-02 23:03:36,2025-06-03 00:31:36,187.91.178.130,29010
9661276073,192.168.97.224,103.25.183.223,8443,2025-05-22 01:02:15,2025-05-22 01:12:15,83.169.18.211,26825
9661276073,192.168.65.90,103.25.1.91,80,2025-06-09 01:42:28,2025-06-09 02:55:28,22.139.128.96,13502
9661276073,192.168.31.9,103.25.90.147,443,2025-05-04 22:19:42,2025-05-04 23:37:42,80.227.39.20,41817
9661276073,192.168.18.242,103.25.69.138,8080,2025-06-01 13:38:36,2025-06-01 14:44:36,103.116.92.34,41156
9661276073,192.168.16.144,103.25.236.114,443,2025-05-20 12:15:44,2025-05-20 12:43:44,68.202.102.93,45672
9661276073,192.168.177.180,103.25.65.60,8080,2025-05-12 15:56:32,2025-05-12 16:51:32,78.157.17.187,1002
9661276073,192.168.194.124,103.25.199.54,80,2025-06-07 16:15:26,2025-06-07 17:35:26,221.102.33.80,45278
9661276073,192.168.226.170,103.25.120.13,80,2025-05-26 18:50:53,2025-05-26 20:10:53,144.235.83.147,29140
9661276073,192.168.213.70,103.25.11.217,8080,2025-05-06 12:47:06,2025-05-06 14:41:06,132.233.21.102,42931
9661276073,192.168.219.231,103.25.55.193,8080,2025-06-12 11:04:48,2025-06-12 12:42:48,27.1.37.177,9954
9661276073,192.168.108.55,103.25.97.47,80,2025-06-03 14:50:11,2025-06-03 16:24:11,112.70.46.109,23030
9661276073,192.168.95.203,103.25.66.241,80,2025-05-14 17:12:38,2025-05-14 19:00:38,68.181.125.90,44857
9661276073,192.168.85.45,103.25.46.27,8080,2025-05-06 16:02:36,2025-05-06 17:48:36,212.29.31.162,1623
9661276073,192.168.150.11,103.25.58.183,443,2025-06-09 12:08:32,2025-06-09 13:02:32,109.4.63.146,9747
9661276073,192.168.232.210,103.25.181.49,8080,2025-05-11 02:15:28,2025-05-11 02:55:28,153.78.130.158,8328
9661276073,192.168.182.251,103.25.142.147,8443,2025-06-06 02:40:25,2025-06-06 04:19:25,113.165.189.67,20244
9661276073,192.168.22.34,103.25.99.186,80,2025-05-14 09:57:48,2025-05-14 11:51:48,118.160.67.250,25426
9661276073,192.168.105.194,103.25.28.9,443,2025-05-10 01:09:08,2025-05-10 02:11:08,55.224.90.231,38484
9661276073,192.168.173.192,103.25.115.198,8080,2025-06-11 21:34:07,2025-06-11 22:47:07,97.132.28.146,1446
9661276073,192.168.77.252,103.25.80.181,443,2025-05-11 00:23:12,2025-05-11 01:33:12,160.67.156.48,14150
9815054631,192.168.250.192,103.25.234.189,8443,2025-06-06 01:52:24,2025-06-06 03:39:24,102.119.163.95,37470
9815054631,192.168.183.102,103.25.35.15,8080,2025-05-23 22:13:05,2025-05-23 22:33:05,16.224.143.118,17543
9815054631,192.168.181.58,103.25.227.47,8443,2025-06-09 20:24:13,2025-06-09 21:06:13,221.142.162.235,2036
9815054631,192.168.137.157,103.25.238.146,80,2025-05-04 06:22:48,2025-05-04 08:20:48,56.192.98.141,47933
9815054631,192.168.194.2,103.25.180.64,443,2025-05-10 04:11:11,2025-05-10 05:06:11,14.208.82.243,1968
9815054631,192.168.157.176,103.25.186.183,8443,2025-05-19 02:17:16,2025-05-19 02:42:16,143.146.29.85,45640
9815054631,192.168.140.86,103.25.68.8,8080,2025-06-07 04:23:31,2025-06-07 04:51:31,204.28.104.95,30984
9815054631,192.168.155.203,103.25.237.120,8443,2025-05-26 01:59:08,2025-05-26 03:29:08,147.45.240.106,31206
9815054631,192.168.12.129,103.25.54.245,8080,2025-05-20 14:14:37,2025-05-20 14:30:37,141.58.122.115,3461
9815054631,192.168.181.74,103.25.67.52,443,2025-05-11 22:23:28,2025-05-12 00:06:28,197.74.95.225,19963
9815054631,192.168.34.171,103.25.190.105,8080,2025-05-28 12:00:17,2025-05-28 12:53:17,1.223.116.66,20341
9815054631,192.168.202.61,103.25.172.55,8080,2025-06-10 21:07:39,2025-06-10 23:02:39,141.80.83.253,34811
9815054631,192.168.99.180,103.25.161.177,8080,2025-06-04 13:31:08,2025-06-04 14:02:08,201.29.70.43,46271
9815054631,192.168.5.33,103.25.140.56,80,2025-05-02 00:48:04,2025-05-02 01:12:04,91.105.6.190,19727
9815054631,192.168.119.243,103.25.51.209,80,2025-05-18 22:26:42,2025-05-18 23:02:42,30.196.171.45,36518
9815054631,192.168.34.18,103.25.91.184,8443,2025-05-24 14:38:51,2025-05-24 15:19:51,19.158.65.99,18357
9815054631,192.168.204.2,103.25.9.231,80,2025-06-03 07:10:12,2025-06-03 08:00:12,173.12.3.25,8516
9574612182,192.168.138.133,103.25.149.241,8443,2025-06-06 04:13:26,2025-06-06 05:27:26,210.231.119.248,12228
9574612182,192.168.104.81,103.25.191.79,443,2025-05-13 14:52:51,2025-05-13 15:14:51,113.211.157.232,44178
9574612182,192.168.88.48,103.25.216.164,8443,2025-05-31 21:27:38,2025-05-31 23:25:38,120.184.60.120,33976
9574612182,192.168.98.30,103.25.160.210,8080,2025-05-24 10:01:36,2025-05-24 11:43:36,22.237.94.68,8001
9574612182,192.168.196.68,103.25.157.187,443,2025-06-09 14:04:48,2025-06-09 14:52:48,45.96.115.17,36394
9574612182,192.168.49.81,103.25.195.52,8443,2025-05-03 12:00:00,2025-05-03 12:42:00,219.30.11.241,5804
9574612182,192.168.50.8,103.25.21.189,8080,2025-06-12 02:09:47,2025-06-12 03:12:47,45.100.180.247,47630
9574612182,192.168.120.130,103.25.242.194,443,2025-06-12 10:17:38,2025-06-12 11:01:38,40.171.195.97,12531
9574612182,192.168.131.110,103.25.124.57,443,2025-06-13 17:32:21,2025-06-13 18:04:21,106.73.43.178,31041
9574612182,192.168.241.29,103.25.25.134,8443,2025-05-20 14:58:49,2025-05-20 15:49:49,142.90.188.198,21863
9574612182,192.168.149.34,103.25.84.199,8080,2025-06-04 22:12:45,2025-06-04 22:58:45,136.175.254.7,26621
9574612182,192.168.103.44,103.25.189.22,80,2025-05-09 11:26:29,2025-05-09 11:47:29,90.61.35.125,44895
9574612182,192.168.223.245,103.25.156.87,8080,2025-06-05 10:37:34,2025-06-05 11:04:34,151.47.235.242,30370
9677644717,192.168.122.218,103.25.240.57,8080,2025-05-18 22:04:01,2025-05-18 22:25:01,105.93.41.115,34932
9677644717,192.168.238.107,103.25.225.236,80,2025-06-02 17:59:41,2025-06-02 18:08:41,141.224.71.21,45669
9677644717,192.168.77.67,103.25.103.78,8080,2025-06-12 07:31:30,2025-06-12 08:22:30,67.198.121.175,41549
9677644717,192.168.217.107,103.25.55.212,8080,2025-05-21 01:42:50,2025-05-21 02:32:50,108.65.132.204,37376
9677644717,192.168.181.208,103.25.111.212,8443,2025-05-28 00:38:39,2025-05-28 01:00:39,103.47.4.54,33118
9677644717,192.168.194.242,103.25.245.201,8443,2025-05-12 13:00:23,2025-05-12 13:16:23,223.186.34.234,40212
9677644717,192.168.106.39,103.25.108.196,8080,2025-05-15 13:10:01,2025-05-15 14:51:01,141.51.170.198,6702
9677644717,192.168.205.10,103.25.124.31,443,2025-06-06 02:23:05,2025-06-06 03:03:05,48.50.201.93,24305
9677644717,192.168.158.15,103.25.225.223,443,2025-06-12 14:53:52,2025-06-12 16:13:52,176.34.84.115,13344
9677644717,192.168.252.27,103.25.170.78,443,2025-05-06 15:41:09,2025-05-06 17:04:09,53.20.107.211,26166
9677644717,192.168.133.216,103.25.68.90,443,2025-05-23 23:16:23,2025-05-24 00:36:23,130.0.188.51,17529
9677644717,192.168.158.20,103.25.117.45,443,2025-05-31 20:49:10,2025-05-31 21:35:10,177.40.18.249,16749
9677644717,192.168.109.171,103.25.59.233,8080,2025-06-04 06:09:47,2025-06-04 07:42:47,104.55.206.6,35783
9520604193,192.168.117.155,103.25.179.10,8080,2025-05-29 07:18:47,2025-05-29 07:48:47,148.154.154.199,6715
9520604193,192.168.218.32,103.25.160.29,8080,2025-05-30 16:46:12,2025-05-30 18:35:12,98.247.178.161,497
9520604193,192.168.93.25,103.25.232.138,443,2025-05-31 14:18:19,2025-05-31 14:36:19,30.147.20.187,41521
9520604193,192.168.70.146,103.25.97.171,8080,2025-05-03 20:09:54,2025-05-03 21:39:54,7.238.95.245,39580
9520604193,192.168.230.228,103.25.250.172,8443,2025-06-03 05:59:03,2025-06-03 07:33:03,204.154.87.83,8301
9520604193,192.168.12.49,103.25.140.221,8080,2025-05-26 04:08:36,2025-05-26 05:11:36,37.131.234.187,1952
9520604193,192.168.69.56,103.25.246.71,8443,2025-06-06 08:27:24,2025-06-06 09:53:24,120.71.162.162,11635
9520604193,192.168.165.11,103.25.79.159,443,2025-05-07 22:29:46,2025-05-07 23:55:46,71.249.194.8,29383
9520604193,192.168.197.44,103.25.181.151,8080,2025-05-25 01:15:43,2025-05-25 02:27:43,116.95.67.135,32612
9520604193,192.168.157.50,103.25.160.135,8080,2025-06-02 05:27:42,2025-06-02 06:14:42,114.149.42.43,43639
9520604193,192.168.100.171,103.25.139.196,8080,2025-06-04 15:15:41,2025-06-04 16:04:41,164.134.146.184,45059
